Period,Hypothesis,Lag (min),Correlation
2025-12-01 19:39:00+00:00 → 2025-12-01 20:10:00+00:00,XLK follows QQQ,0,0.9692076719576901
2025-12-01 19:40:00+00:00 → 2025-12-01 20:11:00+00:00,EWJ follows QQQ,0,0.7884273702543109
2025-12-01 19:40:00+00:00 → 2025-12-01 20:11:00+00:00,EWT follows QQQ,0,0.7958721328928549
2025-12-01 19:40:00+00:00 → 2025-12-01 20:11:00+00:00,EWC follows QQQ,0,0.6296754916673621
2025-12-01 19:40:00+00:00 → 2025-12-01 20:11:00+00:00,EWU follows QQQ,0,0.5000697774541114
2025-12-01 19:40:00+00:00 → 2025-12-01 20:11:00+00:00,XLK follows QQQ,0,0.9621222143319362
2025-12-01 19:41:00+00:00 → 2025-12-01 20:12:00+00:00,EWJ follows QQQ,0,0.7747218372087097
2025-12-01 19:41:00+00:00 → 2025-12-01 20:12:00+00:00,EWT follows QQQ,0,0.7980745631184081
2025-12-01 19:41:00+00:00 → 2025-12-01 20:12:00+00:00,EWC follows QQQ,0,0.6061113520159155
2025-12-01 19:41:00+00:00 → 2025-12-01 20:12:00+00:00,EWU follows QQQ,0,0.5259281154940817
2025-12-01 19:41:00+00:00 → 2025-12-01 20:12:00+00:00,XLK follows QQQ,0,0.9625769881813988
2025-12-01 19:42:00+00:00 → 2025-12-01 20:13:00+00:00,EWJ follows QQQ,0,0.7582800628143607
2025-12-01 19:42:00+00:00 → 2025-12-01 20:13:00+00:00,EWT follows QQQ,0,0.7903824323420996
2025-12-01 19:42:00+00:00 → 2025-12-01 20:13:00+00:00,EWC follows QQQ,0,0.6181383428338625
2025-12-01 19:42:00+00:00 → 2025-12-01 20:13:00+00:00,EWU follows QQQ,0,0.5481082111996048
2025-12-01 19:42:00+00:00 → 2025-12-01 20:13:00+00:00,XLK follows QQQ,0,0.9629597256264357
2025-12-01 19:43:00+00:00 → 2025-12-01 20:14:00+00:00,EWJ follows QQQ,0,0.7638484073470382
2025-12-01 19:43:00+00:00 → 2025-12-01 20:14:00+00:00,EWT follows QQQ,0,0.8171047485998727
2025-12-01 19:43:00+00:00 → 2025-12-01 20:14:00+00:00,EWC follows QQQ,0,0.583567961918091
2025-12-01 19:43:00+00:00 → 2025-12-01 20:14:00+00:00,EWU follows QQQ,0,0.5433213428883179
2025-12-01 19:43:00+00:00 → 2025-12-01 20:14:00+00:00,XLK follows QQQ,0,0.9676180879641026
2025-12-01 19:44:00+00:00 → 2025-12-01 20:15:00+00:00,EWJ follows QQQ,0,0.760329049632343
2025-12-01 19:44:00+00:00 → 2025-12-01 20:15:00+00:00,EWT follows QQQ,0,0.8361626320683545
2025-12-01 19:44:00+00:00 → 2025-12-01 20:15:00+00:00,EWC follows QQQ,0,0.5851523306937758
2025-12-01 19:44:00+00:00 → 2025-12-01 20:15:00+00:00,EWU follows QQQ,0,0.548395788286023
2025-12-01 19:44:00+00:00 → 2025-12-01 20:15:00+00:00,XLK follows QQQ,0,0.9661959998266022
2025-12-01 19:45:00+00:00 → 2025-12-01 20:16:00+00:00,EWJ follows QQQ,0,0.7463200297099363
2025-12-01 19:45:00+00:00 → 2025-12-01 20:16:00+00:00,EWT follows QQQ,0,0.8052339907527893
2025-12-01 19:45:00+00:00 → 2025-12-01 20:16:00+00:00,EWC follows QQQ,0,0.5225352868131049
2025-12-01 19:45:00+00:00 → 2025-12-01 20:16:00+00:00,EWU follows QQQ,0,0.5062266249071861
2025-12-01 19:45:00+00:00 → 2025-12-01 20:16:00+00:00,XLK follows QQQ,0,0.9632168501070192
2025-12-01 19:46:00+00:00 → 2025-12-01 20:17:00+00:00,EWJ follows QQQ,0,0.7825219356598749
2025-12-01 19:46:00+00:00 → 2025-12-01 20:17:00+00:00,EWT follows QQQ,0,0.8319099016251397
2025-12-01 19:46:00+00:00 → 2025-12-01 20:17:00+00:00,EWC follows QQQ,0,0.5567706595441185
2025-12-01 19:46:00+00:00 → 2025-12-01 20:17:00+00:00,EWU follows QQQ,0,0.5723425065049228
2025-12-01 19:46:00+00:00 → 2025-12-01 20:17:00+00:00,XLK follows QQQ,0,0.9708526808062984
2025-12-01 19:47:00+00:00 → 2025-12-01 20:18:00+00:00,EWJ follows QQQ,0,0.7846515428324188
2025-12-01 19:47:00+00:00 → 2025-12-01 20:18:00+00:00,EWT follows QQQ,0,0.8385359442330368
2025-12-01 19:47:00+00:00 → 2025-12-01 20:18:00+00:00,EWC follows QQQ,0,0.5677888848563323
2025-12-01 19:47:00+00:00 → 2025-12-01 20:18:00+00:00,EWU follows QQQ,0,0.5571732284380284
2025-12-01 19:47:00+00:00 → 2025-12-01 20:18:00+00:00,XLK follows QQQ,0,0.9716404967674832
2025-12-01 19:48:00+00:00 → 2025-12-01 20:19:00+00:00,EWJ follows QQQ,0,0.7859033230686476
2025-12-01 19:48:00+00:00 → 2025-12-01 20:19:00+00:00,EWT follows QQQ,0,0.8374108052126075
2025-12-01 19:48:00+00:00 → 2025-12-01 20:19:00+00:00,EWC follows QQQ,0,0.5615391108658531
2025-12-01 19:48:00+00:00 → 2025-12-01 20:19:00+00:00,EWU follows QQQ,0,0.5283991210634592
2025-12-01 19:48:00+00:00 → 2025-12-01 20:19:00+00:00,XLK follows QQQ,0,0.9743284667219223
2025-12-01 19:49:00+00:00 → 2025-12-01 20:20:00+00:00,EWJ follows QQQ,0,0.7903777989462963
2025-12-01 19:49:00+00:00 → 2025-12-01 20:20:00+00:00,EWT follows QQQ,0,0.8216243313036616
2025-12-01 19:49:00+00:00 → 2025-12-01 20:20:00+00:00,EWC follows QQQ,0,0.5302237881148288
2025-12-01 19:49:00+00:00 → 2025-12-01 20:20:00+00:00,EWU follows QQQ,0,0.5478862349434593
2025-12-01 19:49:00+00:00 → 2025-12-01 20:20:00+00:00,XLK follows QQQ,0,0.9769500467063184
2025-12-01 19:50:00+00:00 → 2025-12-01 20:21:00+00:00,EWJ follows QQQ,0,0.797029383616772
2025-12-01 19:50:00+00:00 → 2025-12-01 20:21:00+00:00,EWT follows QQQ,0,0.8188442232702109
2025-12-01 19:50:00+00:00 → 2025-12-01 20:21:00+00:00,EWC follows QQQ,0,0.49791831079639964
2025-12-01 19:50:00+00:00 → 2025-12-01 20:21:00+00:00,EWU follows QQQ,0,0.5156522936206321
2025-12-01 19:50:00+00:00 → 2025-12-01 20:21:00+00:00,XLK follows QQQ,0,0.9765369976551961
2025-12-01 19:51:00+00:00 → 2025-12-01 20:22:00+00:00,EWJ follows QQQ,0,0.8101831856760263
2025-12-01 19:51:00+00:00 → 2025-12-01 20:22:00+00:00,EWT follows QQQ,0,0.8320781657905368
2025-12-01 19:51:00+00:00 → 2025-12-01 20:22:00+00:00,EWC follows QQQ,0,0.5041640472248434
2025-12-01 19:51:00+00:00 → 2025-12-01 20:22:00+00:00,EWU follows QQQ,0,0.5359431792519549
2025-12-01 19:51:00+00:00 → 2025-12-01 20:22:00+00:00,XLK follows QQQ,0,0.9783518257589986
2025-12-01 19:52:00+00:00 → 2025-12-01 20:23:00+00:00,EWJ follows QQQ,0,0.8377197127195768
2025-12-01 19:52:00+00:00 → 2025-12-01 20:23:00+00:00,EWT follows QQQ,0,0.832378096462016
2025-12-01 19:52:00+00:00 → 2025-12-01 20:23:00+00:00,EWC follows QQQ,0,0.5328969560403723
2025-12-01 19:52:00+00:00 → 2025-12-01 20:23:00+00:00,EWU follows QQQ,0,0.5334211113830563
2025-12-01 19:52:00+00:00 → 2025-12-01 20:23:00+00:00,XLK follows QQQ,0,0.9785037479489809
2025-12-01 19:53:00+00:00 → 2025-12-01 20:24:00+00:00,EWJ follows QQQ,0,0.8393055033992013
2025-12-01 19:53:00+00:00 → 2025-12-01 20:24:00+00:00,EWT follows QQQ,0,0.8479853611936368
2025-12-01 19:53:00+00:00 → 2025-12-01 20:24:00+00:00,EWC follows QQQ,0,0.5231951023583908
2025-12-01 19:53:00+00:00 → 2025-12-01 20:24:00+00:00,EWU follows QQQ,0,0.5547381247540337
2025-12-01 19:53:00+00:00 → 2025-12-01 20:24:00+00:00,XLK follows QQQ,0,0.9787654885146719
2025-12-01 19:54:00+00:00 → 2025-12-01 20:25:00+00:00,EWJ follows QQQ,0,0.8070605872976212
2025-12-01 19:54:00+00:00 → 2025-12-01 20:25:00+00:00,EWT follows QQQ,0,0.8578082086103344
2025-12-01 19:54:00+00:00 → 2025-12-01 20:25:00+00:00,EWC follows QQQ,0,0.4962313330042323
2025-12-01 19:54:00+00:00 → 2025-12-01 20:25:00+00:00,EWU follows QQQ,0,0.5661873971289713
2025-12-01 19:54:00+00:00 → 2025-12-01 20:25:00+00:00,XLK follows QQQ,0,0.9777039735422791
2025-12-01 19:55:00+00:00 → 2025-12-01 20:26:00+00:00,EWJ follows QQQ,0,0.8059194262869661
2025-12-01 19:55:00+00:00 → 2025-12-01 20:26:00+00:00,EWT follows QQQ,0,0.8485407148719585
2025-12-01 19:55:00+00:00 → 2025-12-01 20:26:00+00:00,EWC follows QQQ,0,0.5048841961497713
2025-12-01 19:55:00+00:00 → 2025-12-01 20:26:00+00:00,EWU follows QQQ,0,0.5989007176550181
2025-12-01 19:55:00+00:00 → 2025-12-01 20:26:00+00:00,XLK follows QQQ,0,0.977645120449524
2025-12-01 19:56:00+00:00 → 2025-12-01 20:27:00+00:00,EWJ follows QQQ,0,0.7799628526765126
2025-12-01 19:56:00+00:00 → 2025-12-01 20:27:00+00:00,EWT follows QQQ,0,0.8453690586532069
2025-12-01 19:56:00+00:00 → 2025-12-01 20:27:00+00:00,EWC follows QQQ,0,0.3971837864934322
2025-12-01 19:56:00+00:00 → 2025-12-01 20:27:00+00:00,EWU follows QQQ,0,0.4808299564640433
2025-12-01 19:56:00+00:00 → 2025-12-01 20:27:00+00:00,XLK follows QQQ,0,0.975819716047183
2025-12-01 19:57:00+00:00 → 2025-12-01 20:28:00+00:00,EWJ follows QQQ,0,0.7719857980895648
2025-12-01 19:57:00+00:00 → 2025-12-01 20:28:00+00:00,EWT follows QQQ,0,0.8696349974459001
2025-12-01 19:57:00+00:00 → 2025-12-01 20:28:00+00:00,EWC follows QQQ,0,0.3989496304199302
2025-12-01 19:57:00+00:00 → 2025-12-01 20:28:00+00:00,EWU follows QQQ,0,0.4837335446098569
2025-12-01 19:57:00+00:00 → 2025-12-01 20:28:00+00:00,XLK follows QQQ,0,0.981855912140447
2025-12-01 20:00:00+00:00 → 2025-12-01 20:29:00+00:00,EWJ follows QQQ,0,0.7631592523090087
2025-12-01 20:00:00+00:00 → 2025-12-01 20:29:00+00:00,EWT follows QQQ,0,0.8686850052565541
2025-12-01 20:00:00+00:00 → 2025-12-01 20:29:00+00:00,EWC follows QQQ,0,0.40252004793845914
2025-12-01 20:00:00+00:00 → 2025-12-01 20:29:00+00:00,EWU follows QQQ,0,0.46500939428617005
2025-12-01 20:00:00+00:00 → 2025-12-01 20:29:00+00:00,XLK follows QQQ,0,0.9862757716694216
2025-12-01 20:01:00+00:00 → 2025-12-01 20:30:00+00:00,EWJ follows QQQ,0,0.72259732894082
2025-12-01 20:01:00+00:00 → 2025-12-01 20:30:00+00:00,EWT follows QQQ,0,0.8569666400169615
2025-12-01 20:01:00+00:00 → 2025-12-01 20:30:00+00:00,EWC follows QQQ,0,0.38023099369280755
2025-12-01 20:01:00+00:00 → 2025-12-01 20:30:00+00:00,EWU follows QQQ,0,0.44749621255136274
2025-12-01 20:01:00+00:00 → 2025-12-01 20:30:00+00:00,XLK follows QQQ,0,0.9849491442062079
2025-12-01 20:02:00+00:00 → 2025-12-01 20:31:00+00:00,EWJ follows QQQ,0,0.7384535105191782
2025-12-01 20:02:00+00:00 → 2025-12-01 20:31:00+00:00,EWT follows QQQ,0,0.8661234503362824
2025-12-01 20:02:00+00:00 → 2025-12-01 20:31:00+00:00,EWC follows QQQ,0,0.42177895425056944
2025-12-01 20:02:00+00:00 → 2025-12-01 20:31:00+00:00,EWU follows QQQ,0,0.4936555617765727
2025-12-01 20:02:00+00:00 → 2025-12-01 20:31:00+00:00,XLK follows QQQ,0,0.9864362313267676
2025-12-01 20:03:00+00:00 → 2025-12-01 20:32:00+00:00,EWJ follows QQQ,0,0.7447582123073757
2025-12-01 20:03:00+00:00 → 2025-12-01 20:32:00+00:00,EWT follows QQQ,0,0.8600853479919983
2025-12-01 20:03:00+00:00 → 2025-12-01 20:32:00+00:00,EWC follows QQQ,0,0.4124200300868954
2025-12-01 20:03:00+00:00 → 2025-12-01 20:32:00+00:00,EWU follows QQQ,0,0.4716811533082055
2025-12-01 20:03:00+00:00 → 2025-12-01 20:32:00+00:00,XLK follows QQQ,0,0.9819992009667968
2025-12-01 20:04:00+00:00 → 2025-12-01 20:33:00+00:00,EWJ follows QQQ,0,0.7218964265738983
2025-12-01 20:04:00+00:00 → 2025-12-01 20:33:00+00:00,EWT follows QQQ,0,0.842260081075947
2025-12-01 20:04:00+00:00 → 2025-12-01 20:33:00+00:00,EWC follows QQQ,0,0.40193771795124483
2025-12-01 20:04:00+00:00 → 2025-12-01 20:33:00+00:00,EWU follows QQQ,0,0.4576956062310386
2025-12-01 20:04:00+00:00 → 2025-12-01 20:33:00+00:00,XLK follows QQQ,0,0.9806139491958692
2025-12-01 20:05:00+00:00 → 2025-12-01 20:34:00+00:00,EWJ follows QQQ,0,0.731601590663025
2025-12-01 20:05:00+00:00 → 2025-12-01 20:34:00+00:00,EWT follows QQQ,0,0.7944642667082745
2025-12-01 20:05:00+00:00 → 2025-12-01 20:34:00+00:00,EWC follows QQQ,0,0.38263475839760297
2025-12-01 20:05:00+00:00 → 2025-12-01 20:34:00+00:00,EWU follows QQQ,0,0.4484183134660403
2025-12-01 20:05:00+00:00 → 2025-12-01 20:34:00+00:00,XLK follows QQQ,0,0.9807329233334978
2025-12-01 20:06:00+00:00 → 2025-12-01 20:35:00+00:00,EWJ follows QQQ,0,0.7468714931836067
2025-12-01 20:06:00+00:00 → 2025-12-01 20:35:00+00:00,EWT follows QQQ,0,0.8017070376257219
2025-12-01 20:06:00+00:00 → 2025-12-01 20:35:00+00:00,EWC follows QQQ,0,0.3951107557661724
2025-12-01 20:06:00+00:00 → 2025-12-01 20:35:00+00:00,EWU follows QQQ,0,0.4671852724991256
2025-12-01 20:06:00+00:00 → 2025-12-01 20:35:00+00:00,XLK follows QQQ,0,0.9838393341148155
2025-12-01 20:07:00+00:00 → 2025-12-01 20:36:00+00:00,EWJ follows QQQ,0,0.7463384549759408
2025-12-01 20:07:00+00:00 → 2025-12-01 20:36:00+00:00,EWT follows QQQ,0,0.8163519718678514
2025-12-01 20:07:00+00:00 → 2025-12-01 20:36:00+00:00,EWC follows QQQ,-4,0.4121455786504271
2025-12-01 20:07:00+00:00 → 2025-12-01 20:36:00+00:00,EWU follows QQQ,0,0.471994935770805
2025-12-01 20:07:00+00:00 → 2025-12-01 20:36:00+00:00,XLK follows QQQ,0,0.9822481759747937
2025-12-01 20:08:00+00:00 → 2025-12-01 20:37:00+00:00,EWJ follows QQQ,0,0.7537790912330625
2025-12-01 20:08:00+00:00 → 2025-12-01 20:37:00+00:00,EWT follows QQQ,0,0.8115589829305812
2025-12-01 20:08:00+00:00 → 2025-12-01 20:37:00+00:00,EWC follows QQQ,0,0.4620111620766048
2025-12-01 20:08:00+00:00 → 2025-12-01 20:37:00+00:00,EWU follows QQQ,0,0.5302482593869989
2025-12-01 20:08:00+00:00 → 2025-12-01 20:37:00+00:00,XLK follows QQQ,0,0.9768233452855493
2025-12-01 20:09:00+00:00 → 2025-12-01 20:38:00+00:00,EWJ follows QQQ,0,0.7586388515867086
2025-12-01 20:09:00+00:00 → 2025-12-01 20:38:00+00:00,EWT follows QQQ,0,0.812136322422206
2025-12-01 20:09:00+00:00 → 2025-12-01 20:38:00+00:00,EWC follows QQQ,0,0.4728710647386892
2025-12-01 20:09:00+00:00 → 2025-12-01 20:38:00+00:00,EWU follows QQQ,0,0.5445061565651739
2025-12-01 20:09:00+00:00 → 2025-12-01 20:38:00+00:00,XLK follows QQQ,0,0.9762230067204335
2025-12-01 20:10:00+00:00 → 2025-12-01 20:39:00+00:00,EWJ follows QQQ,0,0.7601673072644777
2025-12-01 20:10:00+00:00 → 2025-12-01 20:39:00+00:00,EWT follows QQQ,0,0.8128813557574653
2025-12-01 20:10:00+00:00 → 2025-12-01 20:39:00+00:00,EWC follows QQQ,0,0.527911179948493
2025-12-01 20:10:00+00:00 → 2025-12-01 20:39:00+00:00,EWU follows QQQ,0,0.5592090754697971
2025-12-01 20:10:00+00:00 → 2025-12-01 20:39:00+00:00,XLK follows QQQ,0,0.9764074866553465
2025-12-01 20:11:00+00:00 → 2025-12-01 20:40:00+00:00,EWJ follows QQQ,0,0.7322526887321955
2025-12-01 20:11:00+00:00 → 2025-12-01 20:40:00+00:00,EWT follows QQQ,0,0.7616844670584931
2025-12-01 20:11:00+00:00 → 2025-12-01 20:40:00+00:00,EWC follows QQQ,0,0.47526842268905833
2025-12-01 20:11:00+00:00 → 2025-12-01 20:40:00+00:00,EWU follows QQQ,0,0.6008985785670694
2025-12-01 20:11:00+00:00 → 2025-12-01 20:40:00+00:00,XLK follows QQQ,0,0.9728920455279633
2025-12-01 20:12:00+00:00 → 2025-12-01 20:41:00+00:00,EWJ follows QQQ,0,0.7192568080533353
2025-12-01 20:12:00+00:00 → 2025-12-01 20:41:00+00:00,EWT follows QQQ,0,0.7588477798120766
2025-12-01 20:12:00+00:00 → 2025-12-01 20:41:00+00:00,EWC follows QQQ,0,0.40176371372633723
2025-12-01 20:12:00+00:00 → 2025-12-01 20:41:00+00:00,EWU follows QQQ,0,0.583283310354162
2025-12-01 20:12:00+00:00 → 2025-12-01 20:41:00+00:00,XLK follows QQQ,0,0.9720685683534966
2025-12-01 20:13:00+00:00 → 2025-12-01 20:42:00+00:00,EWJ follows QQQ,0,0.7176057251253432
2025-12-01 20:13:00+00:00 → 2025-12-01 20:42:00+00:00,EWT follows QQQ,0,0.7615615500037816
2025-12-01 20:13:00+00:00 → 2025-12-01 20:42:00+00:00,EWC follows QQQ,0,0.40713245336312187
2025-12-01 20:13:00+00:00 → 2025-12-01 20:42:00+00:00,EWU follows QQQ,0,0.5880112325202134
2025-12-01 20:13:00+00:00 → 2025-12-01 20:42:00+00:00,XLK follows QQQ,0,0.9722246439053986
2025-12-01 20:14:00+00:00 → 2025-12-01 20:43:00+00:00,EWJ follows QQQ,0,0.7058953482961224
2025-12-01 20:14:00+00:00 → 2025-12-01 20:43:00+00:00,EWT follows QQQ,0,0.7510037421780611
2025-12-01 20:14:00+00:00 → 2025-12-01 20:43:00+00:00,EWC follows QQQ,0,0.3666352741976692
2025-12-01 20:14:00+00:00 → 2025-12-01 20:43:00+00:00,EWU follows QQQ,0,0.5571486328074308
2025-12-01 20:14:00+00:00 → 2025-12-01 20:43:00+00:00,XLK follows QQQ,0,0.9704061840095903
2025-12-01 20:15:00+00:00 → 2025-12-01 20:44:00+00:00,EWJ follows QQQ,0,0.6863160568148894
2025-12-01 20:15:00+00:00 → 2025-12-01 20:44:00+00:00,EWT follows QQQ,0,0.7376882272145284
2025-12-01 20:15:00+00:00 → 2025-12-01 20:44:00+00:00,EWC follows QQQ,0,0.4126177163559078
2025-12-01 20:15:00+00:00 → 2025-12-01 20:44:00+00:00,EWU follows QQQ,0,0.5755963922451158
2025-12-01 20:15:00+00:00 → 2025-12-01 20:44:00+00:00,XLK follows QQQ,0,0.9641889324626624
2025-12-01 20:16:00+00:00 → 2025-12-01 20:45:00+00:00,EWJ follows QQQ,0,0.681065357715662
2025-12-01 20:16:00+00:00 → 2025-12-01 20:45:00+00:00,EWT follows QQQ,0,0.7493275511968619
2025-12-01 20:16:00+00:00 → 2025-12-01 20:45:00+00:00,EWC follows QQQ,0,0.45468784908665694
2025-12-01 20:16:00+00:00 → 2025-12-01 20:45:00+00:00,EWU follows QQQ,0,0.6074926730848411
2025-12-01 20:16:00+00:00 → 2025-12-01 20:45:00+00:00,XLK follows QQQ,0,0.9670178508839521
2025-12-01 20:17:00+00:00 → 2025-12-01 20:46:00+00:00,EWJ follows QQQ,0,0.7139130357438026
2025-12-01 20:17:00+00:00 → 2025-12-01 20:46:00+00:00,EWT follows QQQ,0,0.8001133887570939
2025-12-01 20:17:00+00:00 → 2025-12-01 20:46:00+00:00,EWC follows QQQ,0,0.4835652016743369
2025-12-01 20:17:00+00:00 → 2025-12-01 20:46:00+00:00,EWU follows QQQ,0,0.6532935589449126
2025-12-01 20:17:00+00:00 → 2025-12-01 20:46:00+00:00,XLK follows QQQ,0,0.9705449138805522
2025-12-01 20:18:00+00:00 → 2025-12-01 20:47:00+00:00,EWJ follows QQQ,0,0.7162089532701724
2025-12-01 20:18:00+00:00 → 2025-12-01 20:47:00+00:00,EWT follows QQQ,0,0.7645623662726471
2025-12-01 20:18:00+00:00 → 2025-12-01 20:47:00+00:00,EWC follows QQQ,4,0.455556857239067
2025-12-01 20:18:00+00:00 → 2025-12-01 20:47:00+00:00,EWU follows QQQ,0,0.568812874353052
2025-12-01 20:18:00+00:00 → 2025-12-01 20:47:00+00:00,XLK follows QQQ,0,0.9665485065925121
2025-12-01 20:19:00+00:00 → 2025-12-01 20:48:00+00:00,EWJ follows QQQ,0,0.6973188539796878
2025-12-01 20:19:00+00:00 → 2025-12-01 20:48:00+00:00,EWT follows QQQ,0,0.7440515592538531
2025-12-01 20:19:00+00:00 → 2025-12-01 20:48:00+00:00,EWC follows QQQ,4,0.4363115125627975
2025-12-01 20:19:00+00:00 → 2025-12-01 20:48:00+00:00,EWU follows QQQ,0,0.5860591346413623
2025-12-01 20:19:00+00:00 → 2025-12-01 20:48:00+00:00,XLK follows QQQ,0,0.9666256879611991
2025-12-01 20:20:00+00:00 → 2025-12-01 20:49:00+00:00,EWJ follows QQQ,0,0.6883435765063258
2025-12-01 20:20:00+00:00 → 2025-12-01 20:49:00+00:00,EWT follows QQQ,0,0.7384223543895643
2025-12-01 20:20:00+00:00 → 2025-12-01 20:49:00+00:00,EWC follows QQQ,4,0.45455912180691593
2025-12-01 20:20:00+00:00 → 2025-12-01 20:49:00+00:00,EWU follows QQQ,0,0.6154454155059376
2025-12-01 20:20:00+00:00 → 2025-12-01 20:49:00+00:00,XLK follows QQQ,0,0.9664805655757297
2025-12-01 20:21:00+00:00 → 2025-12-01 20:50:00+00:00,EWJ follows QQQ,0,0.6825558839774274
2025-12-01 20:21:00+00:00 → 2025-12-01 20:50:00+00:00,EWT follows QQQ,0,0.7421453922567477
2025-12-01 20:21:00+00:00 → 2025-12-01 20:50:00+00:00,EWC follows QQQ,4,0.5450098689909767
2025-12-01 20:21:00+00:00 → 2025-12-01 20:50:00+00:00,EWU follows QQQ,0,0.6074903659509739
2025-12-01 20:21:00+00:00 → 2025-12-01 20:50:00+00:00,XLK follows QQQ,0,0.9651537225796561
2025-12-01 20:22:00+00:00 → 2025-12-01 20:51:00+00:00,EWJ follows QQQ,0,0.5573207193178042
2025-12-01 20:22:00+00:00 → 2025-12-01 20:51:00+00:00,EWT follows QQQ,0,0.7684161291932041
2025-12-01 20:22:00+00:00 → 2025-12-01 20:51:00+00:00,EWC follows QQQ,0,0.40876434789251276
2025-12-01 20:22:00+00:00 → 2025-12-01 20:51:00+00:00,EWU follows QQQ,0,0.6581611904487791
2025-12-01 20:22:00+00:00 → 2025-12-01 20:51:00+00:00,XLK follows QQQ,0,0.9677499480065374
2025-12-01 20:23:00+00:00 → 2025-12-01 20:52:00+00:00,EWJ follows QQQ,0,0.5365444660736866
2025-12-01 20:23:00+00:00 → 2025-12-01 20:52:00+00:00,EWT follows QQQ,0,0.7717775884582413
2025-12-01 20:23:00+00:00 → 2025-12-01 20:52:00+00:00,EWC follows QQQ,4,0.43525724682919503
2025-12-01 20:23:00+00:00 → 2025-12-01 20:52:00+00:00,EWU follows QQQ,0,0.5730703288928704
2025-12-01 20:23:00+00:00 → 2025-12-01 20:52:00+00:00,XLK follows QQQ,0,0.9690581469627283
2025-12-01 20:24:00+00:00 → 2025-12-01 20:53:00+00:00,EWJ follows QQQ,0,0.5468945979224819
2025-12-01 20:24:00+00:00 → 2025-12-01 20:53:00+00:00,EWT follows QQQ,0,0.7608555082506507
2025-12-01 20:24:00+00:00 → 2025-12-01 20:53:00+00:00,EWC follows QQQ,4,0.4412555128648509
2025-12-01 20:24:00+00:00 → 2025-12-01 20:53:00+00:00,EWU follows QQQ,0,0.5563554970778728
2025-12-01 20:24:00+00:00 → 2025-12-01 20:53:00+00:00,XLK follows QQQ,0,0.9635819262823713
2025-12-01 20:25:00+00:00 → 2025-12-01 20:54:00+00:00,EWJ follows QQQ,0,0.537841544810173
2025-12-01 20:25:00+00:00 → 2025-12-01 20:54:00+00:00,EWT follows QQQ,0,0.7555737331239073
2025-12-01 20:25:00+00:00 → 2025-12-01 20:54:00+00:00,EWC follows QQQ,4,0.4361191622433627
2025-12-01 20:25:00+00:00 → 2025-12-01 20:54:00+00:00,EWU follows QQQ,0,0.4776202242484654
2025-12-01 20:25:00+00:00 → 2025-12-01 20:54:00+00:00,XLK follows QQQ,0,0.8988530278039202
2025-12-01 20:26:00+00:00 → 2025-12-01 20:55:00+00:00,EWJ follows QQQ,0,0.5636808796906411
2025-12-01 20:26:00+00:00 → 2025-12-01 20:55:00+00:00,EWT follows QQQ,0,0.6939613893013883
2025-12-01 20:26:00+00:00 → 2025-12-01 20:55:00+00:00,EWC follows QQQ,4,0.5010684856730421
2025-12-01 20:26:00+00:00 → 2025-12-01 20:55:00+00:00,EWU follows QQQ,0,0.4096756281102068
2025-12-01 20:26:00+00:00 → 2025-12-01 20:55:00+00:00,XLK follows QQQ,0,0.8987917694951133
2025-12-01 20:27:00+00:00 → 2025-12-01 20:56:00+00:00,EWJ follows QQQ,0,0.6773652893803623
2025-12-01 20:27:00+00:00 → 2025-12-01 20:56:00+00:00,EWT follows QQQ,0,0.6709838494222254
2025-12-01 20:27:00+00:00 → 2025-12-01 20:56:00+00:00,EWC follows QQQ,4,0.5192480312619443
2025-12-01 20:27:00+00:00 → 2025-12-01 20:56:00+00:00,EWU follows QQQ,0,0.4406615596507549
2025-12-01 20:27:00+00:00 → 2025-12-01 20:56:00+00:00,XLK follows QQQ,0,0.9104191688843946
2025-12-01 20:28:00+00:00 → 2025-12-01 20:57:00+00:00,EWJ follows QQQ,0,0.6307903200196132
2025-12-01 20:28:00+00:00 → 2025-12-01 20:57:00+00:00,EWT follows QQQ,0,0.6750123953887168
2025-12-01 20:28:00+00:00 → 2025-12-01 20:57:00+00:00,EWC follows QQQ,4,0.4840022644748586
2025-12-01 20:28:00+00:00 → 2025-12-01 20:57:00+00:00,EWU follows QQQ,0,0.48355863127211035
2025-12-01 20:28:00+00:00 → 2025-12-01 20:57:00+00:00,XLK follows QQQ,0,0.9058268633164499
2025-12-01 20:29:00+00:00 → 2025-12-01 20:58:00+00:00,EWJ follows QQQ,0,0.6103768727738796
2025-12-01 20:29:00+00:00 → 2025-12-01 20:58:00+00:00,EWT follows QQQ,0,0.6700148095997889
2025-12-01 20:29:00+00:00 → 2025-12-01 20:58:00+00:00,EWC follows QQQ,4,0.4558298995232673
2025-12-01 20:29:00+00:00 → 2025-12-01 20:58:00+00:00,EWU follows QQQ,0,0.47267030791051295
